age,education_level,years_experience,job_role,industry,certifications,hours_per_week,location,performance_score,communication_skill,leadership_skill,salary
50,bachelor,11,support,,7,66,remote,62.0,90,49,62000.0
54,bachelor,1,consultant,education,3,35,urban,3.0,15,98,28400.0
59,none,17,consultant,finance,4,45,rural,74.0,78,19,47100.0
34,,27,intern,healthcare,1,53,rural,14.0,68,86,66000.0
32,,8,sales,,5,24,suburban,82.0,57,79,45400.0
27,none,21,support,healthcare,2,12,rural,37.0,8,80,43600.0
27,none,34,developer,healthcare,2,35,rural,39.0,76,90,60500.0
43,high_school,24,designer,healthcare,1,40,rural,42.0,44,2,51200.0
53,master,5,designer,manufacturing,1,59,suburban,12.0,8,93,44900.0
39,master,0,researcher,freelance,2,29,urban,,64,43,48100.0
60,bachelor,10,developer,finance,4,50,rural,60.0,83,17,44200.0
53,master,5,designer,manufacturing,1,52,remote,37.0,41,46,48400.0
34,phd,16,developer,finance,3,62,remote,72.0,70,68,76000.0
57,master,26,manager,manufacturing,3,22,urban,,32,53,100500.0
36,bachelor,21,designer,manufacturing,5,39,rural,23.0,2,58,73800.0
52,high_school,15,analyst,marketing,1,25,urban,81.0,78,48,35900.0
41,high_school,32,researcher,finance,6,27,suburban,64.0,91,95,81100.0
38,master,25,intern,IT,4,25,urban,38.0,72,52,88000.0
36,bachelor,39,support,finance,3,63,remote,26.0,89,16,65900.0
31,phd,39,designer,law,7,24,remote,15.0,22,0,118700.0
39,high_school,30,intern,manufacturing,0,48,suburban,67.0,93,8,43900.0
55,master,6,researcher,freelance,3,16,rural,21.0,32,16,57400.0
52,phd,26,developer,finance,5,62,remote,89.0,84,4,95500.0
55,bachelor,13,designer,marketing,3,40,rural,91.0,57,64,41500.0
56,phd,24,analyst,law,5,44,urban,36.0,52,81,82000.0
51,phd,7,analyst,law,5,53,remote,20.0,30,56,74900.0
22,phd,5,intern,IT,3,12,remote,,25,36,71800.0
40,bachelor,19,developer,finance,2,33,suburban,33.0,73,26,46300.0
22,phd,29,researcher,education,0,26,rural,40.0,52,39,83300.0
18,bachelor,1,,healthcare,1,59,rural,36.0,71,57,49300.0
44,phd,31,support,law,1,59,rural,77.0,24,64,90000.0
57,bachelor,13,intern,law,0,46,remote,63.0,76,17,41500.0
18,bachelor,6,sales,education,1,19,urban,69.0,40,41,39000.0
38,bachelor,2,support,freelance,1,38,urban,22.0,71,71,38000.0
24,phd,36,consultant,healthcare,3,30,remote,50.0,100,24,103100.0
22,bachelor,27,intern,marketing,4,19,suburban,17.0,48,95,56700.0
62,high_school,8,intern,IT,0,23,rural,50.0,72,11,20900.0
62,bachelor,5,consultant,education,7,58,urban,62.0,41,26,50800.0
27,none,37,manager,healthcare,3,66,rural,,6,3,90500.0
64,bachelor,3,sales,IT,4,12,rural,20.0,50,86,37100.0
63,none,23,intern,law,6,10,suburban,26.0,54,79,47600.0
63,master,14,sales,manufacturing,3,67,rural,99.0,63,0,50000.0
32,phd,1,consultant,law,6,68,remote,55.0,24,98,63300.0
37,none,15,support,manufacturing,4,32,urban,89.0,34,83,43300.0
30,master,34,intern,healthcare,1,15,rural,56.0,17,96,65700.0
45,bachelor,7,analyst,law,0,58,remote,91.0,71,47,38600.0
33,,32,support,finance,2,17,suburban,28.0,60,23,74400.0
58,bachelor,5,researcher,IT,2,58,urban,13.0,13,85,58900.0
36,phd,4,sales,education,7,34,remote,26.0,73,1,76300.0
32,master,30,manager,finance,2,61,remote,86.0,2,64,88300.0
29,high_school,15,consultant,,3,16,suburban,14.0,17,27,23200.0
28,bachelor,31,designer,manufacturing,0,44,remote,91.0,2,100,55400.0
53,none,21,intern,marketing,5,17,remote,99.0,90,9,43300.0
50,high_school,1,designer,freelance,5,14,urban,69.0,76,33,25100.0
49,none,38,sales,,1,42,rural,88.0,64,5,63400.0
24,master,32,,finance,1,12,rural,83.0,0,5,107300.0
27,bachelor,19,intern,manufacturing,4,35,suburban,,60,33,69400.0
23,phd,38,,IT,2,48,rural,54.0,12,87,97200.0
45,phd,22,developer,freelance,5,68,urban,27.0,22,84,87000.0
21,high_school,4,designer,law,3,23,rural,50.0,22,70,25100.0
50,,21,analyst,education,5,29,urban,25.0,95,84,83300.0
23,,34,developer,marketing,1,14,rural,47.0,42,35,89900.0
28,master,29,intern,,3,51,suburban,64.0,22,10,92600.0
42,high_school,21,designer,freelance,4,39,urban,,72,9,54200.0
24,high_school,21,designer,marketing,1,20,urban,68.0,90,100,45600.0
61,,6,consultant,IT,2,56,remote,0.0,0,32,49300.0
33,phd,3,researcher,IT,3,68,rural,13.0,32,81,74200.0
18,master,33,analyst,IT,6,20,rural,14.0,62,40,84300.0
63,,2,manager,manufacturing,4,19,remote,26.0,55,11,69100.0
32,phd,19,manager,education,4,10,urban,,57,92,114700.0
53,master,15,designer,finance,2,43,remote,45.0,43,98,57100.0
57,phd,15,developer,education,2,56,urban,65.0,59,43,60700.0
29,none,12,support,marketing,6,60,suburban,77.0,47,27,49400.0
30,bachelor,10,sales,,1,69,urban,78.0,96,53,40600.0
34,none,19,intern,marketing,5,62,remote,69.0,46,72,42300.0
45,high_school,19,intern,manufacturing,3,60,rural,99.0,71,29,36600.0
40,phd,4,researcher,freelance,2,21,remote,46.0,37,27,63200.0
61,none,3,sales,IT,3,17,remote,,100,94,27000.0
29,,13,researcher,marketing,5,55,suburban,48.0,88,78,85400.0
58,phd,38,analyst,manufacturing,1,63,urban,34.0,37,7,85200.0
46,high_school,24,,law,2,68,suburban,26.0,8,98,49400.0
36,none,14,developer,manufacturing,0,16,urban,91.0,84,38,38900.0
56,high_school,27,designer,finance,0,20,urban,99.0,94,74,36000.0
64,none,31,researcher,marketing,3,55,suburban,23.0,89,96,67000.0
41,bachelor,13,consultant,healthcare,2,64,remote,64.0,67,21,38700.0
54,none,28,analyst,manufacturing,5,20,suburban,73.0,98,15,68100.0
39,phd,6,sales,IT,5,67,urban,43.0,91,63,63600.0
61,high_school,10,developer,law,5,23,rural,28.0,75,54,39400.0
42,high_school,34,developer,IT,6,63,urban,0.0,8,73,75200.0
45,none,39,designer,manufacturing,7,21,remote,60.0,89,7,85000.0
31,bachelor,39,developer,education,3,13,remote,57.0,73,94,71800.0
28,bachelor,24,sales,education,0,60,suburban,51.0,90,34,50400.0
26,master,32,developer,healthcare,0,12,rural,81.0,53,77,83500.0
25,bachelor,14,support,manufacturing,1,68,rural,94.0,89,1,33100.0
53,none,32,designer,finance,0,23,rural,100.0,39,84,28400.0
35,none,12,researcher,IT,6,45,urban,44.0,88,97,71100.0
27,phd,14,,marketing,3,30,suburban,65.0,36,73,50600.0
59,master,14,manager,education,0,66,rural,67.0,69,74,74200.0
27,bachelor,2,researcher,manufacturing,7,43,urban,33.0,8,37,50200.0
41,high_school,32,consultant,freelance,6,67,urban,46.0,73,14,66500.0
44,bachelor,16,consultant,healthcare,6,16,urban,79.0,17,76,35500.0
48,phd,36,analyst,education,4,58,rural,99.0,77,36,96600.0
33,high_school,32,sales,law,6,32,rural,55.0,80,46,48300.0
40,bachelor,0,analyst,law,6,18,urban,77.0,62,26,25300.0
41,bachelor,21,intern,freelance,7,64,rural,8.0,73,64,72700.0
58,none,39,sales,healthcare,2,37,urban,53.0,23,62,62800.0
24,bachelor,30,sales,marketing,0,57,suburban,,41,69,69200.0
63,bachelor,6,,manufacturing,5,67,suburban,39.0,15,11,47700.0
39,none,22,manager,finance,0,57,remote,57.0,99,64,69000.0
28,phd,17,,marketing,3,19,urban,42.0,96,47,57800.0
21,high_school,35,intern,IT,7,57,remote,37.0,58,49,75400.0
53,none,25,sales,law,7,45,urban,90.0,3,63,71000.0
60,high_school,29,intern,education,0,34,urban,93.0,86,56,36500.0
53,master,24,sales,freelance,4,53,remote,84.0,50,49,78300.0
43,bachelor,23,manager,finance,0,48,remote,88.0,20,21,64600.0
33,none,19,support,freelance,0,32,urban,21.0,36,32,37300.0
23,high_school,1,sales,,6,69,rural,28.0,62,11,31400.0
52,phd,11,developer,marketing,0,56,suburban,61.0,70,58,69100.0
51,phd,2,researcher,law,6,63,remote,67.0,10,37,67700.0
62,high_school,0,sales,freelance,0,48,rural,100.0,33,16,25400.0
27,none,28,intern,IT,7,16,suburban,72.0,5,64,57100.0
44,bachelor,16,developer,manufacturing,2,27,remote,67.0,78,92,44000.0
54,none,3,developer,healthcare,2,24,remote,40.0,11,49,21400.0
55,master,23,support,freelance,4,24,remote,79.0,38,77,68500.0
26,phd,14,researcher,IT,6,32,suburban,28.0,54,99,103400.0
50,master,18,developer,freelance,0,62,rural,69.0,31,69,56200.0
59,,16,analyst,marketing,4,46,urban,57.0,35,2,44300.0
28,master,13,manager,marketing,6,40,remote,99.0,5,88,104300.0
31,master,24,developer,freelance,4,35,rural,17.0,12,51,75100.0
35,master,37,researcher,freelance,6,54,remote,9.0,76,10,106000.0
43,none,4,analyst,law,2,55,suburban,5.0,9,1,27600.0
19,none,9,manager,education,4,13,rural,17.0,19,9,55900.0
37,bachelor,25,consultant,IT,0,30,suburban,74.0,83,64,44700.0
25,phd,35,designer,finance,0,48,remote,95.0,5,29,81900.0
43,master,36,intern,finance,6,42,suburban,24.0,74,5,114900.0
55,,23,,law,4,55,suburban,85.0,13,76,55500.0
44,master,28,support,marketing,5,51,urban,73.0,5,3,86500.0
61,none,28,manager,education,2,46,remote,6.0,29,55,70000.0
36,phd,1,researcher,healthcare,1,64,rural,63.0,82,77,58300.0
49,bachelor,11,developer,finance,2,35,urban,39.0,82,63,41100.0
35,phd,34,support,education,5,38,remote,79.0,41,92,85200.0
50,phd,13,researcher,marketing,2,31,remote,28.0,30,53,85600.0
56,high_school,17,analyst,marketing,5,42,urban,6.0,67,18,46200.0
53,bachelor,1,researcher,education,3,58,remote,33.0,55,89,44600.0
26,master,21,analyst,IT,5,14,suburban,70.0,16,54,72800.0
19,master,1,manager,law,1,67,suburban,9.0,89,92,62900.0
62,none,27,analyst,freelance,2,65,urban,66.0,82,35,39500.0
50,none,6,consultant,healthcare,0,27,remote,,60,36,28200.0
56,phd,31,researcher,finance,7,38,urban,24.0,90,51,92900.0
32,none,7,intern,freelance,0,39,rural,71.0,30,61,22600.0
39,phd,30,manager,marketing,7,23,urban,24.0,22,97,122100.0
33,none,28,sales,finance,0,14,suburban,85.0,1,79,49600.0
44,bachelor,17,support,IT,1,54,rural,66.0,29,71,37300.0
42,none,17,sales,healthcare,5,26,urban,20.0,40,47,31700.0
19,none,12,sales,IT,3,63,rural,31.0,30,14,35400.0
34,phd,25,designer,IT,2,65,remote,15.0,54,47,88600.0
28,master,7,analyst,manufacturing,3,45,urban,93.0,15,96,37800.0
48,bachelor,35,intern,healthcare,7,60,urban,71.0,88,100,95900.0
24,none,32,support,education,2,26,urban,93.0,74,91,47100.0
22,high_school,21,manager,,7,54,rural,58.0,11,78,74900.0
38,high_school,12,support,manufacturing,2,55,suburban,70.0,64,28,42000.0
52,none,7,researcher,law,1,33,suburban,10.0,35,0,43800.0
29,master,18,sales,law,7,51,rural,63.0,6,67,71600.0
37,none,38,researcher,education,5,23,remote,34.0,54,57,75000.0
44,master,25,manager,healthcare,7,48,remote,57.0,20,45,110900.0
52,master,26,intern,law,5,65,urban,48.0,89,31,76900.0
23,high_school,10,researcher,education,5,30,suburban,17.0,10,58,39400.0
19,bachelor,10,intern,law,4,48,urban,11.0,15,73,44500.0
28,master,23,developer,manufacturing,4,48,rural,74.0,68,5,74700.0
52,phd,21,designer,education,0,16,suburban,85.0,97,29,67100.0
29,phd,3,analyst,manufacturing,4,68,urban,70.0,79,97,64800.0
52,none,27,intern,IT,7,60,remote,16.0,97,13,76100.0
41,high_school,31,sales,education,5,41,remote,76.0,63,24,61400.0
25,none,24,manager,IT,2,28,remote,10.0,99,89,90600.0
62,none,31,manager,education,4,49,remote,1.0,50,1,86200.0
25,phd,19,,manufacturing,6,39,urban,36.0,11,92,96900.0
19,phd,23,analyst,IT,6,34,rural,70.0,50,21,94900.0
53,,14,consultant,marketing,1,62,suburban,34.0,60,59,70800.0
23,high_school,5,designer,law,3,48,suburban,55.0,0,17,26600.0
50,master,32,analyst,finance,3,61,remote,79.0,43,58,59400.0
56,bachelor,12,intern,IT,1,11,suburban,6.0,97,23,47600.0
55,phd,36,consultant,IT,1,53,urban,8.0,81,24,88300.0
30,high_school,10,manager,freelance,0,18,rural,21.0,4,33,56800.0
42,none,35,designer,IT,6,17,urban,79.0,57,35,66600.0
61,phd,29,intern,manufacturing,5,59,suburban,74.0,53,12,90200.0
57,phd,13,designer,freelance,0,30,rural,76.0,88,75,51300.0
58,phd,7,sales,marketing,5,22,remote,70.0,15,72,64800.0
43,bachelor,22,developer,law,5,31,rural,18.0,91,88,69200.0
62,none,38,researcher,IT,0,50,rural,52.0,96,20,70400.0
24,phd,32,support,healthcare,4,34,urban,25.0,98,65,107500.0
26,master,20,analyst,finance,6,57,remote,93.0,45,78,65100.0
27,,36,sales,healthcare,2,21,rural,70.0,98,39,84700.0
36,master,21,intern,marketing,2,49,urban,35.0,89,74,65300.0
45,high_school,31,support,manufacturing,5,46,urban,70.0,7,82,55000.0
19,none,30,developer,education,0,54,rural,56.0,72,4,57400.0
41,phd,0,support,law,3,61,suburban,21.0,22,86,58600.0
30,high_school,34,support,IT,5,65,remote,75.0,15,83,70600.0
36,high_school,39,consultant,law,6,34,rural,64.0,16,80,63400.0
46,high_school,33,support,,1,41,urban,99.0,73,29,57900.0
62,high_school,11,analyst,finance,6,56,remote,76.0,11,5,44200.0
37,master,10,manager,IT,1,49,suburban,50.0,94,70,66000.0
34,master,1,intern,education,0,10,suburban,7.0,88,87,43600.0
32,high_school,32,manager,law,7,40,remote,16.0,61,22,85500.0
35,master,15,sales,,4,42,rural,28.0,53,69,52600.0
34,none,37,support,,3,64,suburban,48.0,37,97,73200.0
18,phd,30,researcher,law,4,11,remote,99.0,72,63,112800.0
39,phd,29,designer,manufacturing,4,34,remote,56.0,72,64,91900.0
29,bachelor,10,support,freelance,0,32,urban,31.0,90,6,43100.0
43,none,31,,healthcare,0,30,urban,98.0,64,36,66000.0
59,bachelor,10,sales,law,4,32,urban,13.0,5,28,47300.0
35,high_school,5,sales,healthcare,1,61,urban,20.0,5,37,27000.0
48,none,19,analyst,law,1,21,suburban,18.0,75,96,48400.0
50,bachelor,20,manager,freelance,1,27,remote,69.0,2,20,76500.0
46,bachelor,39,intern,law,1,56,urban,6.0,12,98,62100.0
58,bachelor,24,support,finance,6,48,urban,41.0,78,88,51800.0
29,,38,analyst,education,4,52,remote,84.0,18,97,69100.0
60,phd,6,manager,manufacturing,3,22,urban,18.0,10,36,84900.0
52,phd,24,developer,manufacturing,2,39,urban,22.0,44,66,75600.0
41,none,30,consultant,marketing,4,53,urban,86.0,90,6,57300.0
25,high_school,19,intern,education,4,40,urban,37.0,59,69,32200.0
61,none,2,intern,IT,4,52,remote,71.0,8,85,22000.0
38,high_school,33,support,finance,0,16,urban,47.0,24,61,69600.0
38,none,33,,finance,6,62,remote,83.0,88,23,85600.0
35,bachelor,0,developer,healthcare,2,46,rural,67.0,97,23,15000.0
64,none,24,researcher,manufacturing,3,42,remote,,5,42,84600.0
63,high_school,8,intern,law,0,26,suburban,98.0,47,0,27200.0
38,bachelor,8,support,healthcare,1,37,remote,75.0,48,63,27500.0
37,high_school,24,manager,law,1,14,urban,58.0,27,56,70100.0
43,,32,sales,IT,3,44,rural,58.0,62,70,62100.0
27,high_school,16,intern,marketing,2,17,remote,33.0,50,43,36300.0
45,high_school,8,designer,manufacturing,4,34,suburban,89.0,80,84,34300.0
29,master,31,designer,finance,7,15,remote,1.0,14,32,100700.0
30,phd,19,analyst,healthcare,4,55,rural,88.0,8,41,75200.0
39,bachelor,36,designer,healthcare,3,11,rural,73.0,98,45,85500.0
40,phd,16,support,healthcare,5,42,urban,17.0,46,32,90100.0
22,bachelor,38,intern,marketing,7,56,rural,63.0,76,19,86500.0
53,none,0,manager,law,6,65,rural,70.0,96,100,51400.0
44,none,36,analyst,education,4,23,rural,79.0,80,41,53900.0
56,high_school,34,support,healthcare,2,22,urban,99.0,87,30,66300.0
19,,25,manager,education,1,55,remote,31.0,93,61,69900.0
57,phd,35,support,healthcare,2,36,urban,50.0,81,83,104400.0
54,master,27,,manufacturing,3,21,urban,84.0,39,12,85900.0
39,high_school,23,researcher,law,5,66,urban,17.0,46,0,64600.0
48,master,15,sales,manufacturing,3,58,rural,94.0,81,45,65900.0
34,bachelor,10,designer,IT,5,25,rural,14.0,0,60,51400.0
35,high_school,16,intern,finance,6,60,rural,59.0,11,88,36600.0
25,phd,2,consultant,finance,6,64,remote,50.0,97,30,52400.0
63,bachelor,8,analyst,education,5,35,rural,39.0,33,75,47600.0
48,bachelor,19,researcher,marketing,1,53,suburban,77.0,43,77,46300.0
29,phd,14,manager,healthcare,2,20,remote,36.0,67,24,92600.0
64,bachelor,29,sales,freelance,4,16,suburban,,19,15,48800.0
25,phd,33,designer,,1,26,remote,62.0,80,33,78100.0
62,high_school,35,sales,,1,52,remote,55.0,24,13,30400.0
30,,24,intern,marketing,2,20,remote,10.0,100,88,52200.0
48,bachelor,18,manager,education,2,63,rural,32.0,62,94,76000.0
26,phd,15,support,education,4,69,urban,30.0,15,52,70600.0
22,none,36,consultant,marketing,0,20,rural,62.0,85,55,50500.0
60,phd,19,consultant,education,4,34,rural,69.0,84,56,79100.0
18,none,11,consultant,freelance,7,63,suburban,16.0,27,100,44000.0
61,bachelor,16,intern,manufacturing,6,64,urban,76.0,54,24,49200.0
28,,17,support,finance,5,26,remote,82.0,12,56,55200.0
57,master,13,intern,manufacturing,4,48,rural,76.0,50,93,59800.0
45,high_school,10,consultant,freelance,0,49,urban,92.0,100,68,24300.0
56,bachelor,36,researcher,marketing,1,58,rural,43.0,42,41,81300.0
62,high_school,10,designer,law,3,21,urban,49.0,49,13,12400.0
32,none,28,researcher,law,7,56,remote,90.0,19,16,77500.0
47,bachelor,18,consultant,education,2,39,rural,36.0,59,97,40900.0
51,bachelor,10,,IT,6,57,urban,43.0,53,77,61000.0
20,none,10,intern,healthcare,5,29,remote,65.0,100,5,40000.0
58,none,7,developer,education,2,35,suburban,10.0,10,50,15800.0
36,none,21,manager,healthcare,1,20,remote,92.0,97,99,70200.0
51,phd,31,intern,marketing,6,21,rural,78.0,36,64,105000.0
44,high_school,31,intern,education,4,46,remote,35.0,14,48,67900.0
45,bachelor,23,intern,finance,3,41,urban,3.0,77,48,60000.0
23,high_school,15,,finance,0,11,rural,72.0,44,50,26000.0
62,master,16,sales,healthcare,6,11,suburban,24.0,67,59,74300.0
63,none,4,consultant,marketing,5,41,rural,53.0,87,56,37000.0
31,high_school,23,developer,marketing,2,14,urban,84.0,53,24,38000.0
40,high_school,13,,freelance,6,39,suburban,6.0,90,0,37500.0
58,master,0,designer,healthcare,3,57,rural,84.0,83,77,27400.0
36,bachelor,16,sales,finance,2,11,suburban,89.0,46,22,55300.0
44,bachelor,34,manager,healthcare,0,15,suburban,82.0,36,19,106800.0
32,phd,36,support,manufacturing,1,65,remote,18.0,84,83,91700.0
35,master,29,researcher,freelance,6,26,remote,74.0,45,94,85700.0
25,master,16,manager,IT,1,59,suburban,31.0,36,59,79500.0
34,bachelor,2,developer,education,1,54,remote,84.0,16,38,30700.0
44,,16,intern,manufacturing,5,14,remote,16.0,58,31,56800.0
22,phd,34,,healthcare,3,52,rural,67.0,34,100,73100.0
62,none,14,intern,law,3,28,rural,,86,9,40300.0
20,master,14,developer,marketing,4,37,suburban,49.0,4,89,68800.0
19,master,25,support,healthcare,2,31,remote,19.0,89,82,142400.0
46,master,29,analyst,manufacturing,4,23,suburban,73.0,74,8,77100.0
20,none,33,analyst,marketing,5,35,rural,4.0,60,21,73400.0
57,phd,5,analyst,IT,2,30,suburban,61.0,76,76,53400.0
58,high_school,38,analyst,marketing,6,37,suburban,9.0,82,75,74200.0
46,phd,21,researcher,law,0,45,remote,50.0,100,13,94500.0
32,none,7,designer,education,0,29,remote,24.0,17,15,24200.0
40,master,1,support,,2,26,suburban,78.0,5,93,31900.0
36,high_school,30,manager,,1,35,remote,48.0,44,98,75700.0
54,high_school,10,developer,healthcare,2,57,remote,2.0,20,49,32300.0
25,phd,26,researcher,freelance,5,55,rural,49.0,36,95,97400.0
63,none,2,support,,0,15,rural,12.0,82,65,600.0
19,bachelor,3,,education,2,13,suburban,60.0,47,24,47200.0
61,phd,5,manager,finance,6,62,urban,34.0,54,84,83900.0
39,bachelor,2,developer,education,1,64,suburban,95.0,8,46,28400.0
50,none,39,analyst,finance,5,24,suburban,100.0,38,81,65000.0
63,phd,28,manager,marketing,3,33,rural,15.0,53,15,119100.0
40,none,19,analyst,freelance,2,20,remote,38.0,79,59,44400.0
44,none,11,analyst,IT,5,43,remote,72.0,29,50,33700.0
53,bachelor,21,manager,education,1,15,rural,60.0,30,13,71600.0
21,master,30,analyst,finance,1,13,remote,96.0,36,94,80300.0
49,bachelor,2,designer,finance,4,61,suburban,99.0,98,18,27900.0
29,bachelor,17,researcher,education,3,54,suburban,83.0,86,65,68400.0
56,none,4,support,healthcare,1,55,rural,36.0,53,69,26000.0
45,phd,14,developer,law,2,47,suburban,31.0,66,100,67200.0
25,master,20,,education,1,58,rural,19.0,45,45,93400.0
35,none,1,manager,manufacturing,2,29,remote,51.0,44,68,38800.0
23,phd,28,consultant,education,4,23,rural,60.0,8,44,87400.0
25,none,37,,education,3,61,suburban,99.0,39,0,92900.0
54,high_school,0,consultant,healthcare,7,22,remote,88.0,76,53,35500.0
29,none,28,,education,4,22,suburban,73.0,11,100,40500.0
39,bachelor,3,sales,education,1,14,rural,14.0,45,15,30700.0
24,none,8,researcher,healthcare,7,51,rural,27.0,100,7,49000.0
31,master,12,developer,,5,61,remote,41.0,84,36,61000.0
57,high_school,26,intern,freelance,6,29,suburban,15.0,35,41,39900.0
46,high_school,3,sales,law,1,38,suburban,24.0,100,34,34900.0
38,phd,3,support,law,1,55,suburban,55.0,85,24,59200.0
45,none,38,sales,law,4,14,suburban,71.0,59,66,73500.0
61,phd,31,intern,manufacturing,2,66,rural,20.0,25,84,86000.0
35,high_school,2,sales,,3,13,suburban,63.0,79,0,21500.0
64,phd,1,researcher,manufacturing,7,10,rural,11.0,64,21,60700.0
40,high_school,14,consultant,freelance,0,57,rural,8.0,98,18,30900.0
21,none,6,support,healthcare,6,36,urban,70.0,19,24,38700.0
58,phd,10,developer,education,4,58,remote,31.0,53,29,66000.0
26,bachelor,27,researcher,education,0,35,rural,86.0,9,67,64800.0
61,none,27,support,manufacturing,2,65,rural,38.0,61,6,43900.0
41,bachelor,23,intern,marketing,0,60,urban,54.0,99,88,63200.0
29,master,23,designer,law,6,64,rural,57.0,29,85,76400.0
23,master,8,consultant,finance,3,17,rural,75.0,44,92,38400.0
